length, payload
27,1AFF4C0012022E020711065ED027947E28BD840DD08D264F6AE513
27,1AFF4C0012022E030711061678288AA49A8E4753E8E0CD96C4A339
27,1AFF4C0012022E03071106582F16EAAC2EC2019BD374B15E85E362
27,1AFF4C0012022E0307110693E23C9C0F659D3617C5179BBF29EDF2
27,1AFF4C0012022E03071106B52C659421FFC644B1359B04EFBC5B6B
27,1AFF4C0012022E03071106D2DCCC4EC6CB828BF0ABAC7B1330C6A4
27,1AFF4C0012026002071106102B74C42394D63B0D33009C63FB09EB
27,1AFF4C00120260020711062A659277E1E2CD9866B069C471C18733
27,1AFF4C0012026002071106CD5B938B0697D80BD525A955E9048508
27,1AFF4C001202640207110613C6B4B7A5AB1247F930CE7E4E7EAEA6
27,1AFF4C00120264020711067B05BD5E3DDE0664C302CF0A58EE245E
27,1AFF4C0012026402071106822B7DF6956D0E955105CB183B425D29
27,1AFF4C0012026403071106D29A2C14525E2F04FBBB155F6EBEBC88
27,1AFF4C0012026A00071106E9B26A25FC846C94CA59F72F041E751B
27,1AFF4C0012026A0207110684DC7F7B8E6149A05B90FB584818ED9F
27,1AFF4C0012026A02071106D01F5A3F2A5A097343C5C6C1CA48E760
27,1AFF4C0012026C000711064FF35F5A9C0C9FD4E82F2C92AB4E959E
27,1AFF4C0012026C010711066E750CD9419EEF249950308BA18CDD28
27,1AFF4C0012026C03071106BC1FE880872001BFF90D8AAB77CDF1C9
27,1AFF4C0012026E000711062C75F98354D41A2876ADF033E006ECD5
27,1AFF4C0012026E00071106716FAFDEAFE68C4356CC6F022CFDA8CC
27,1AFF4C0012026E0007110686EE80567199D7CDE22818310762EE19
27,1AFF4C0012026E00071106DBF3A24AFA4732406A53CA8C654035E6
27,1AFF4C0012026E00071106E2C06B2C50D3F82AEC4824C2351CCF8C
27,1AFF4C0012026E01071106AD85A47B6A30443CCE83C9BF7D7D1E69
27,1AFF4C0012026E01071106AEF291EF32D39DBEEE6B4D484AF013D3
27,1AFF4C0012026E020711060AA463A7294FB1CD23E6AB061D07ED91
27,1AFF4C0012026E020711060BA4AD6091D619B357ED6A2AD1ED3780
27,1AFF4C0012026E020711062778C935087960BE7E27B49442FA8106
27,1AFF4C0012026E0207110665A425D1502383B028DA93763EEA4329
27,1AFF4C0012026E02071106D8E92C2CB77081E22BA633C035F97E0A
27,1AFF4C0012026E02071106F559DEE3FFA5A5BD0C2EBC22928C9592
27,1AFF4C0012026E03071106FE75FA7A0FBD1DD41CA91099465FB7C7
27,1AFF4C001202A40007110651C94CBD79AC9B736A26A71A256B2EA7
27,1AFF4C001202A40107110607BFD007519ADBDA0309B0BED7ECA615
27,1AFF4C001202A403071106C869896A50EDFB86DA3985B81D72E81A
27,1AFF4C001202AE000711063433C5C246A73D9C95EE769F4998A9B6
27,1AFF4C001202AE0007110647D8CF971B97A8722AD0A1392173533E
27,1AFF4C001202AE00071106ED1D32C992C1D9F8F93C54E1EC14E6AD
27,1AFF4C001202AE0107110608B331495F29B468E4D47F3517C4453A
27,1AFF4C001202AE010711061BE7D1CC416457A3BDF380A300FB8A8C
27,1AFF4C001202AE01071106289FC623AFEAE8CB41394C9C8DC6F0B7
27,1AFF4C001202AE0107110644DBBF8678356771A8457AC8A6FF7639
27,1AFF4C001202AE01071106456833194614FFF626E4C62DB6A23802
27,1AFF4C001202AE010711064F8F876B3152BA828F6FE982539CECC4
27,1AFF4C001202AE0107110660BF4737130ED655E93B011B8FFDDF29
27,1AFF4C001202AE0107110660E6079E398268655D2F36226A2EB998
27,1AFF4C001202AE0107110661DB63C90C98FFCCAB3D6EB0B6FF5109
27,1AFF4C001202AE0107110666ECA516E307500EB0C4ADBF5AAB1D6C
27,1AFF4C001202AE010711066B4F77D3CDE9BF77B520065593D7FDFC
27,1AFF4C001202AE010711066FC4260A6FAC3D95E49E2877F963BD45
27,1AFF4C001202AE0107110673B79B801A04B6300D15705F05660900
27,1AFF4C001202AE010711068A95D369B18C6BC2FA1AD2206A70C3E7
27,1AFF4C001202AE0107110690C45667601032CE0275A4847E84837A
27,1AFF4C001202AE01071106C91C7A3BFAFE819EA979677CBF519277
27,1AFF4C001202AE01071106CEBCAE0E71A822519EB4817C6DAD09A7
27,1AFF4C001202AE01071106D5F6B0FC3B8E9F3A11054185E0BAA670
27,1AFF4C001202AE01071106E8509FC00EAFA920C74EE04CF1468F7B
27,1AFF4C001202AE01071106EA4BDE5AC304A8EB3773EB7535A67784
27,1AFF4C001202AE01071106F31C593CB2CF32F796F0BD3544C48E4E
27,1AFF4C001202AE01071106F979B02AC77923002D39E1060005785E
27,1AFF4C001202AE030711060D5EE5D0311F931A44267A93CEE6637C
27,1AFF4C001202AE030711060F386EBA8290429118522F3ED453703D
27,1AFF4C001202AE03071106130D7508B4BF541EC8E0CABD70F94F41
27,1AFF4C001202AE030711064825CE2B1AFC9314A45919724ECCD55E
27,1AFF4C001202AE030711066B331D051D9E518F068C9D7C842E9BA3
27,1AFF4C001202AE030711067E215E2787B546E5C9FC6DAB45FD937C
27,1AFF4C001202AE030711067F83D5B31D9C33A59BBA9DF496C577AA
27,1AFF4C001202AE030711068FA956323D4E33193B6FCE9992BBCE7E
27,1AFF4C001202AE030711069E0FD2A164E0BEFC348E1E6F8D67769F
27,1AFF4C001202AE03071106BA42F90F4832326AE16266DF4FFBC68E
27,1AFF4C001202AE03071106CB7C661A3CFD2E55EFF7B489C385C533
27,1AFF4C001202AE03071106D7EAC700AAE35CE66522A1689E92F10D
27,1AFF4C001202AE03071106F111DC3FF3D21291DC59C2F7A6CD2FFB
27,1AFF4C001202AE03071106F7F06C4CC4F1FE2F92A56F7F490E6C10
27,1AFF4C001202AE03071106FA4949065CBF28953B4110394C43ABC2
27,1AFF4C001202AE03071106FD7B848EDB3BD9D1302D1D0D1BCB2539
27,1AFF4C001202AE03071106FE69AAF778414F84D7E277CEB056C9F5
27,1AFF4C001202EE000711062FA5297E33F14D2FD7DE2C3C075D1059
27,1AFF4C001202EE00071106C84D2E592384F8C7EE00555BF1A96065
27,1AFF4C001202EE020711068E29461F720E463723DF23D9E925C092
27,1AFF4C001202EE02071106F30FAD6A30BB6126BEE03AB86D7B92DC
27,1AFF4C001202EE0307110663C0435BC82DDC79BA484895D6B4DA22
27,1AFF4C001202EE03071106BC59C213A890784A110283F7F61C5098
27,1AFF7FA54331323A303A313A303150303043353830333032343336
28,0201021816AAFE40023B7824D35DA78B67D794991E1B5DF56059BE84
28,0201021816AAFE401F54EBBA571B698FA8C50673C2EB612A4DEF39F2
28,0201021816AAFE40A8E6FCA906E403B7CAED977953E35BA20A3D74A8
28,0201021816F1FC040596F334CD58C39588E36950740D455B5EDCFB77
28,0201021816F1FC040C85B76193A36725FEF15E98A8CAFE3D5E02EBA0
28,0201021816F1FC042B9CA297DD68FD4A01DEE45DF66CF67EB3E4A114
28,0201021816F1FC042CD65B154D93446DA89FB559619E25ED6472D125
28,0201021816F1FC044D55860701EC5EAACA976578F6E079CED94D2F46
28,0201021816F1FC044F60BF52AB014A405E724923AE4756BCF84DCF23
28,0201021816F1FC049262561F7315DFA27DE27BA865271A846BD2C4D0
28,0201021816F1FC04C13C374B965C70973FC58438A78B65B9FC86EC7F
28,0201060303AAFE1416AAFE10EB023137322E32372E3136332E313137
28,02010612FF530501AEDE00F0BE0000000000000000020520B6358C13
28,02011A020A0C15FF4C000908137EAC1982241B5810064F1D7CE2D648
28,030282FD17FF2D0104000202B0320C07CC57A38AEC00020033000000
28,1BFF75004204018060D003DFD1CA0DD203DFD1CA0C01000000000000
29,0201021916F1FC044F8E71A34E1F527B34F22634CE43BFD6FE36E08913
29,0201021916F1FC046F50D4C5540AA0B06C33589F6ACBF7DA6329FDE818
29,0201050C0947564837313439314131440CFF0388EC0001020000011B00
29,0201050C0947564837313439314131440CFF0388EC0001020000011C00
29,0201050C0947564837313439314131440CFF0388EC0001020000011D00
29,0201050C0947564837313439314131440CFF0388EC0001020000011E00
29,0201050C0947564837313439314131440CFF0388EC0001020000011F00
29,0201050C0947564837313439314131440CFF0388EC0001020000012000
29,0201050C0947564837313439314131440CFF0388EC0001020000012100
29,0201050C0947564837313439314131440CFF0388EC0001020000012200
29,0201050C0947564837313439314131440CFF0388EC0001020000012300
29,0201050C0947564837313439314131440CFF0388EC0001020000012400
29,0201050C0947564837313439314131440CFF0388EC0001020000012500
29,0201050C0947564837313439314131440CFF0388EC0001020000012600
29,0201050C0947564837313439314131440CFF0388EC0001020000012700
29,0201050C0947564837313439314131440CFF0388EC0001020000012800
29,0201050C0947564837313439314131440CFF0388EC0001020000012900
29,0201050C0947564837313439314131440CFF0388EC0001020000012A00
29,0201050C0947564837313439314131440CFF0388EC0001020000012B00
29,0201050C0947564837313439314131440CFF0388EC0001020000012C00
29,0201050C0947564837313439314131440CFF0388EC0001020000012D00
29,0201050C0947564837313439314131440CFF0388EC0001020000012E00
29,0201050C0947564837313439314131440CFF0388EC0001020000012F00
29,0201050C0947564837313439314131440CFF0388EC0001020000013000
29,0201050C0947564837313439314131440CFF0388EC0001020000013100
29,0201050C0947564837313439314131440CFF0388EC0001020000013200
29,0201050C0947564837313439314131440CFF0388EC0001020000013300
29,0201050C0947564837313439314131440CFF0388EC0001020000013400
29,0201050C0947564837313439314131440CFF0388EC0001020000013500
29,0201050C0947564837313439314131440CFF0388EC0001020000013600
29,0201050C0947564837313439314131440CFF0388EC0001020000013700
29,0201050C0947564837313439314131440CFF0388EC0001020000013800
29,0201050C0947564837313439314131440CFF0388EC0001020000013900
29,0201050C0947564837313439314131440CFF0388EC0001020000013A00
29,0201050C0947564837313439314131440CFF0388EC0001020000013B00
29,0201050C0947564837313439314131440CFF0388EC0001020000013C00
29,0201050C0947564837313439314131440CFF0388EC0001020000013D00
29,0201050C0947564837313439314131440CFF0388EC0001020000013E00
29,0201050C0947564837313439314131440CFF0388EC0001020000013F00
29,0201050C0947564837313439314131440CFF0388EC0001020000014000
29,0201050C0947564837313439314131440CFF0388EC0001020000014100
29,0201050C0947564837313439314131440CFF0388EC0001020000014200
29,0201050C0947564837313439314131440CFF0388EC0001020000014300
29,0201050C0947564837313439314131440CFF0388EC0001020000014400
29,0201050C0947564837313439314131440CFF0388EC0001020100012000
29,0201050C0947564837313439314131440CFF0388EC0001020100012100
29,0201050C0947564837313439314131440CFF0388EC0001020100012200
29,0201050C0947564837313439314131440CFF0388EC0001020100012300
29,0201050C0947564837313439314131440CFF0388EC0001020100012400
29,0201050C0947564837313439314131440CFF0388EC0001020100012500
29,0201050C0947564837313439314131440CFF0388EC0001020100012600
29,0201050C0947564837313439314131440CFF0388EC0001020100012700
29,0201050C0947564837313439314131440CFF0388EC0001020100012800
29,0201050C0947564837313439314131440CFF0388EC0001020100012900
29,0201050C0947564837313439314131440CFF0388EC0001020100012A00
29,0201050C0947564837313439314131440CFF0388EC0001020100012B00
29,0201050C0947564837313439314131440CFF0388EC0001020100012C00
29,0201050C0947564837313439314131440CFF0388EC0001020100012D00
29,0201050C0947564837313439314131440CFF0388EC0001020100012E00
29,0201050C0947564837313439314131440CFF0388EC0001020100012F00
29,0201050C0947564837313439314131440CFF0388EC0001020100013000
29,0201050C0947564837313439314131440CFF0388EC0001020100013100
29,0201050C0947564837313439314131440CFF0388EC0001020100013200
29,0201050C0947564837313439314131440CFF0388EC0001020100013300
29,0201050C0947564837313439314131440CFF0388EC0001020100013400
29,0201050C0947564837313439314131440CFF0388EC0001020100013500
29,0201050C0947564837313439314131440CFF0388EC0001020100013600
29,0201050C0947564837313439314131440CFF0388EC0001020100013700
29,0201050C0947564837313439314131440CFF0388EC0001020100013800
29,0201050C0947564837313439314131440CFF0388EC0001020100013900
29,0201050C0947564837313439314131440CFF0388EC0001020100013A00
29,0201050C0947564837313439314131440CFF0388EC0001020100013B00
29,0201050C0947564837313439314131440CFF0388EC0001020100013C00
29,0201050C0947564837313439314131440CFF0388EC0001020100013D00
29,0201050C0947564837313439314131440CFF0388EC0001020100013E00
29,0201050C0947564837313439314131440CFF0388EC0001020100014000
29,0201050C0947564837313439314131440CFF0388EC0001020100014100
29,0201050C0947564837313439314131440CFF0388EC0001020100014400
29,02010511061BC5D5A50200A0B6E41141A50100ED9807FFB20204403B01
29,02011A020A0C16FF4C000F09A0333950A204CFB9261006621E3950A2FB
30,02011A020A0517FF4C000C0E08082A4E6DCF7A01D02AA1739AE80F020000
30,02011A020A0C17FF4C000C0E0012A1DE59BB2A3D514E94CCF71E0F020000
30,02011A020A0C17FF4C000C0E001DF8D524186990D4697D883B8E0F020000
30,02011A020A0C17FF4C000C0E001FF8FB79B27AC5EDAE87B4D3C00F020000
30,02011A020A0C17FF4C000C0E00257FE5E6C085D0225F6B655BE40F020000
30,02011A020A0C17FF4C000C0E002D0EBE7BB2545C174E0D4E9F380F020000
30,02011A020A0C17FF4C000C0E00351A0895A0CB55E66384BA19FC0F020000
30,02011A020A0C17FF4C000C0E003A1A403A418982020E88BA871B0F020000
30,02011A020A0C17FF4C000C0E0045B348E1D041EB2ECF79BE507E0F020000
30,02011A020A0C17FF4C000C0E00530A01CF6BDA5DF6F75EFF94D40F020000
30,02011A020A0C17FF4C000C0E00560ADAE7632BCE44210D78E4940F020000
30,02011A020A0C17FF4C000C0E005655172A7B7317AE52A14C5C9A0F020000
30,02011A020A0C17FF4C000C0E0070160C799DCC892911767677950F020000
30,02011A020A0C17FF4C000C0E007116AA28C12817ED369F599F790F020000
30,02011A020A0C17FF4C000C0E00732E142FB4BB28B7EF03791BEB0F020000
30,02011A020A0C17FF4C000C0E008A2ED9FA6480ABE2279A4966DE0F020000
30,02011A020A0C17FF4C000C0E009B16A12EF8D2926B42D42BD6740F020000
30,02011A020A0C17FF4C000C0E009C16E35A6CF8D745913185F1950F020000
30,02011A020A0C17FF4C000C0E009D16B9144B77F87B40109EF0630F020000
30,02011A020A0C17FF4C000C0E00B8D16C488CD10A8642ED8E9C450F020000
30,02011A020A0C17FF4C000C0E00C4160C077ED8DF71174E740EA80F020000
30,02011A020A0C17FF4C000C0E00CA16E1701DF5000E30946A21870F020000
30,02011A020A0C17FF4C000C0E00CA340EE868264712FAB93C587C0F020000
30,02011A020A0C17FF4C000C0E00CB3420D11ABE024EB4B0E69BE90F020000
30,02011A020A0C17FF4C000C0E00CD7FCB70D7F56AE097CC3B531C0F020000
30,02011A020A0C17FF4C000C0E00F3FFD031437A11D25C44742E560F020000
30,02011A020A0C17FF4C000C0E0801178A7A7068177D7E7BFB0D8E0F020000
30,02011A020A1117FF4C000C0E00DB336ABD42BCD20CEF93B00BA40F020000
30,02011A020A1117FF4C000C0E00EA2C9833EA2AC25755424AE1980F020000
30,02011A1AFF4C00090813360A8E2A1E1B580A01801608009B0C2CBCCA2B9E
30,02011A1AFF4C000C0E00420ECF03BE3A9F3C956326797110052598DD2E43
30,02011A1AFF4C000C0E00430EC583E17BF087A8304600A310052598DD2E43
30,02011A1AFF4C000C0E005F0E78351F2D1777EEE716BE641005451CB144BF
30,02011A1AFF4C000C0E00600EDE5B754B8264B1DDE0CA641005491CB144BF
30,02011A1AFF4C000C0E00610E231690728179939A03D2151005451CB144BF
30,02011A1AFF4C000C0E00610E231690728179939A03D2151005491CB144BF
30,02011A1AFF4C000C0E00620EC6BCFA71B26A19136C69161005491CB144BF
30,02011A1AFF4C000C0E00630EFDEA1F246E87EEC2C7CAC71005451CB144BF
30,02011A1AFF4C000C0E00630EFDEA1F246E87EEC2C7CAC71005491CB144BF
30,02011A1AFF4C000C0E00640E3F7E9A235F4E4C982825661005451CB144BF
30,02011A1AFF4C000C0E00650EBAA8E3A768D0FE7DF965151005491CB144BF
30,02011A1AFF4C000C0E00660E386F14F299A8516352D0471005451CB144BF
30,02011A1AFF4C000C0E00660E386F14F299A8516352D0471005491CB144BF
30,02011A1AFF4C000C0E00670E052A18519AA5E83F9B23611005491CB144BF
30,02011A1AFF4C000C0E00680E658DB192C6A6547B6997ED1005451CB144BF
30,02011A1AFF4C000C0E00680E658DB192C6A6547B6997ED1005491CB144BF
30,02011A1AFF4C000C0E00690EFDF48617FBB491AB8855591005451CB144BF
30,02011A1AFF4C000C0E006A0E3A059687FB0191A1C0C5471005451CB144BF
30,02011A1AFF4C000C0E006B0E38F5BDBFD1153A9D33F2851005451CB144BF
30,02011A1AFF4C000C0E006C0E62BFFFFB9391F6EF24B5001005451CB144BF
30,02011A1AFF4C000C0E006D0E4827FF758C673BC2874A011005451CB144BF
30,02011A1AFF4C000C0E006E0ECA7C8FB3DAFD2D3F84CB431005451CB144BF
30,02011A1AFF4C000C0E006F0E5C818BB652FFA9884BF0481005491CB144BF
30,02011A1AFF4C000C0E00700E42808DDAD96E1D5FBCD7531005451CB144BF
30,02011A1AFF4C000C0E00700E42808DDAD96E1D5FBCD7531005491CB144BF
30,02011A1AFF4C000C0E00710E06CA80E9311BF7A73954351005451CB144BF
30,02011A1AFF4C000C0E00720E6385C6C4FD7C1965EB4CE410054B1C77EBC2
30,02011A1AFF4C000C0E00730E1A0A9E707C241B3C222AD81005471C77EBC2
30,02011A1AFF4C000C0E00730E1A0A9E707C241B3C222AD810054B1C77EBC2
30,02011A1AFF4C000C0E00740E180B2B844875F5C9BBF1491005471C77EBC2
30,02011A1AFF4C000C0E00750E97D0D55D0D084A7968214D1005471C77EBC2
30,02011A1AFF4C000C0E00760EBAD8ED78A429DA0AEA26DD1005471C77EBC2
30,02011A1AFF4C000C0E00770EAD5A885F517B4951A3EFAA10054B1C77EBC2
30,02011A1AFF4C000C0E00780ECD3332BF77CD1E8DBF04BC1005471C77EBC2
30,02011A1AFF4C000C0E00780ECD3332BF77CD1E8DBF04BC10054B1C77EBC2
30,02011A1AFF4C000C0E00790E0CFFF269624E9EB7FB9CCF1005471C77EBC2
30,02011A1AFF4C000C0E007A0E8750B46B8938E12DB49B8410054B1C77EBC2
30,02011A1AFF4C000C0E007B0EFEF37DF59DD44523DB497110054B1C77EBC2
30,02011A1AFF4C000C0E007C0E5D15A2976B1541C66C212F10054B1C77EBC2
30,02011A1AFF4C000C0E007D0E887989A0DA5541CAA0FEFC10054B1C77EBC2
30,02011A1AFF4C000C0E007E0EEA57F3F39CEBCB0A0C84D310054B1C77EBC2
30,02011A1AFF4C000C0E007F0E8ED91DBA6E64D3075613091005471C77EBC2
30,02011A1AFF4C000C0E007F0E8ED91DBA6E64D30756130910054B1C77EBC2
30,02011A1AFF4C000C0E00800E3D866477F96A2083B6F0FD1005471C77EBC2
30,02011A1AFF4C000C0E00810E39C3A3987158B2BD3DB52310054B1C77EBC2
30,02011A1AFF4C000C0E008207E1BEE756FB355324DD4E7A1005401CBCAC8A
30,02011A1AFF4C000C0E00820E03477C417C1BA9163266C61005471C77EBC2
30,02011A1AFF4C000C0E00820E03477C417C1BA9163266C610054B1C77EBC2
30,02011A1AFF4C000C0E008307134D862E06A2557CCE08111005401CBCAC8A
30,02011A1AFF4C000C0E00830E0F42A11C6E0AC96727E7961005471C77EBC2
30,02011A1AFF4C000C0E008407A385F412F3758880E170F91005401CBCAC8A
30,02011A1AFF4C000C0E00840ECC1DA718C9AF843EE4900510054B1C77EBC2
30,02011A1AFF4C000C0E00850727AF482316EFE90FD850271005401CBCAC8A
30,02011A1AFF4C000C0E00850E1B8B36C138A2D4A925F01E1005471C77EBC2
30,02011A1AFF4C000C0E00850E1B8B36C138A2D4A925F01E10054B1C77EBC2
30,02011A1AFF4C000C0E008607C841B043A6DF5744B31DD41005401CBCAC8A
30,02011A1AFF4C000C0E00860E022BC6180525F1846FFD531005471C77EBC2
30,02011A1AFF4C000C0E0087071D7422746055794B1AC5A31005401CBCAC8A
30,02011A1AFF4C000C0E00870EDC54ABCBFA5C8A417AB9CB10054B1C77EBC2
30,02011A1AFF4C000C0E008807DEB3D5C51E2C734E7DA7481005401CBCAC8A
30,02011A1AFF4C000C0E00880EE35A32FE5724DE91831E4D1005471C77EBC2
30,02011A1AFF4C000C0E00880EE35A32FE5724DE91831E4D10054B1C77EBC2
30,02011A1AFF4C000C0E00880EE35A32FE5724DE91831E4D10054E1C5746B7
30,02011A1AFF4C000C0E008907C6C5810B3BF18E5B62320B1005401CBCAC8A
30,02011A1AFF4C000C0E00890E42A876D56DD3F9C4F42FC610054E1C5746B7
30,02011A1AFF4C000C0E008A07D2D601C105688ED25A0BDB1005401CBCAC8A
30,02011A1AFF4C000C0E008A0E2B411206C71E9ECE2B880D1005421C5746B7
30,02011A1AFF4C000C0E008B076EA161472A3ED8C2CB205B1005401CBCAC8A
30,02011A1AFF4C000C0E008B0E16EF41525DAE60A450A6AC1005421C5746B7
30,02011A1AFF4C000C0E008C0E433F167C0D7D17785736E81005421C5746B7
30,02011A1AFF4C000C0E008D070606253E3AE2951DD913581005401CBCAC8A
30,02011A1AFF4C000C0E008D0E55C90B04F1B91154A6F63E1005421C5746B7
30,02011A1AFF4C000C0E008D0E55C90B04F1B91154A6F63E10054E1C5746B7
30,02011A1AFF4C000C0E008E07AD55AC956163938B5849D51005401CBCAC8A
30,02011A1AFF4C000C0E008E0EA2AD60DAE0A1043DB38FAF1005421C5746B7
30,02011A1AFF4C000C0E008F07CDD1D85B94185869772B071005401CBCAC8A
30,02011A1AFF4C000C0E008F0EDCCEC8863D60B8BA2EABC21005421C5746B7
30,02011A1AFF4C000C0E008F0EDCCEC8863D60B8BA2EABC210054E1C5746B7
30,02011A1AFF4C000C0E00900731B688FC4DA97E272BF1861005401CBCAC8A
30,02011A1AFF4C000C0E00900E0D22A02221825FAA1620031005421C5746B7
30,02011A1AFF4C000C0E00900E0D22A02221825FAA16200310054E1C5746B7
30,02011A1AFF4C000C0E009107DCBAFC1CD9FC3807332E661005401CBCAC8A
30,02011A1AFF4C000C0E009207E2268E9208379474B340141005401CBCAC8A
30,02011A1AFF4C000C0E00920E479D774EFE85D0D8BC526B1005421C5746B7
30,02011A1AFF4C000C0E00920EAE1E9BAA65367EAF15DB3710052198D92B67
30,02011A1AFF4C000C0E009307730EF3006C4B3F0143F6711005401CBCAC8A
30,02011A1AFF4C000C0E00930E8AB2ECBC63D6296CB89EE61005421C5746B7
30,02011A1AFF4C000C0E00930EE0397A4B0D62FBF656079810052198D92B67
30,02011A1AFF4C000C0E0094074B8A2E50484DBC20D635001005401CBCAC8A
30,02011A1AFF4C000C0E00940E8089B5448AE81556FDE94110052198D92B67
30,02011A1AFF4C000C0E00940EA543DBF2745488DC95381A1005421C5746B7
30,02011A1AFF4C000C0E00950763FC31038C37E3255C41561005401CBCAC8A
30,02011A1AFF4C000C0E00950E280CB17B73238EEFEF9B061005421C5746B7
30,02011A1AFF4C000C0E00950E5A096ADBC849168D050E9E10052198D92B67
30,02011A1AFF4C000C0E009607B13BDF5525B084B74CB9021005401CBCAC8A
30,02011A1AFF4C000C0E00960E656CCDDEE0B9442298D9451005421C5746B7
30,02011A1AFF4C000C0E009707BD4F9FE55595F020A008541005401CBCAC8A
30,02011A1AFF4C000C0E00970EC94A7A20033A227DDA44911005421C5746B7
30,02011A1AFF4C000C0E00970EC94A7A20033A227DDA449110054E1C5746B7
30,02011A1AFF4C000C0E009807834E5891940C6B2267492B1005401CBCAC8A
30,02011A1AFF4C000C0E00980EF3F1E4790EC053519A2A8C1005421C5746B7
30,02011A1AFF4C000C0E00990732BA790C72A7122BD492901005401CBCAC8A
30,02011A1AFF4C000C0E00990E02C6C840636E6D0BC5A3681005421C5746B7
30,02011A1AFF4C000C0E00990E02C6C840636E6D0BC5A36810054E1C5746B7
30,02011A1AFF4C000C0E009A072782FEB19AC667214D773B1005401CBCAC8A
30,02011A1AFF4C000C0E009B073C7A343516DBBECF4C5DAF1005401CBCAC8A
30,02011A1AFF4C000C0E009C0794DCDDFB2A68CAF2228BA71005401CBCAC8A
30,02011A1AFF4C000C0E009D071E4E9B7980F51F421F44B11005401CBCAC8A
30,02011A1AFF4C000C0E009E078AA3F161EE24D7B6E4AD721005401CBCAC8A
30,02011A1AFF4C000C0E009F07F59694FB2B136030BFF8861005401CBCAC8A
30,02011A1AFF4C000C0E00A007E92BBDC5A3DD06343255891005401CBCAC8A
30,02011A1AFF4C000C0E00A10731351C063F2B7C3549C30B1005401CBCAC8A
30,02011A1AFF4C000C0E00A207C2F707C77304276AEA73671005401CBCAC8A
30,02011A1AFF4C000C0E00A30734E04F902E6AF04293E8741005401CBCAC8A
30,02011A1AFF4C000C0E00A407A8711FBC0F10CE5412551B1005401CBCAC8A
30,02011A1AFF4C000C0E00A50702423D756BABB08CAFA82E1005401CBCAC8A
30,02011A1AFF4C000C0E00A6078CB97E81C91EF598AE15AC1005401CBCAC8A
30,02011A1AFF4C000C0E00A707005397CEE2FDA6C0FC59B51005401CBCAC8A
30,02011A1AFF4C000C0E00A8077C437D84822FEC081F26941005401CBCAC8A
30,02011A1AFF4C000C0E00A90765377539E7BFD4EA32B0901005401CBCAC8A
30,02011A1AFF4C000C0E00AA070E4C3CA13B80183A57BB2D1005401CBCAC8A
30,02011A1AFF4C000C0E00AC071F5BBF97149BA25AFA725C1005401CBCAC8A
30,02011A1AFF4C000C0E00AD07530BAEF83DE98FEAD5E68A1005471CDDE680
30,02011A1AFF4C000C0E00AE076F2BD655D5950257CB5F961005471CDDE680
30,02011A1AFF4C000C0E00AF07D380043700A9F51FB4B1EE1005471CDDE680
30,02011A1AFF4C000C0E00B0070AC5A88EF345BA4EE108471005471CDDE680
30,02011A1AFF4C000C0E00B107299F0024F6238CB698062C1005471CDDE680
30,02011A1AFF4C000C0E00B1F587F380A91BF57B6525EDD710051B1C2FE382
30,02011A1AFF4C000C0E00B2071BD4929F42E9CD285179621005471CDDE680
30,02011A1AFF4C000C0E00B2F5E783F725EA22BE486A510910051B1C2FE382
30,02011A1AFF4C000C0E00B30795FC69DA5013C58211DF251005471CDDE680
30,02011A1AFF4C000C0E00B407AB1B08FF2A48D94164B1101005471CDDE680
30,02011A1AFF4C000C0E00B4DBBFFFF5D1600B3FB9C167C01005741C2C0D8E
30,02011A1AFF4C000C0E00B5071A292BD06C15A3641A117E1005471CDDE680
30,02011A1AFF4C000C0E00B5DB2685FA2D33E4F9F0342F321005741C2C0D8E
30,02011A1AFF4C000C0E00B60745B4A115ED1CD711B817941005471CDDE680
30,02011A1AFF4C000C0E00B7078D3BBD2466221FA15B81AE1005471CDDE680
30,02011A1AFF4C000C0E00B807A3DEAB9F87C6A0EC30C60B1005471CDDE680
30,02011A1AFF4C000C0E00B90751619D61FE7FA74D34B1641005421CCB6C0C
30,02011A1AFF4C000C0E00BA076B9D9DF4A7D2F9DF2BF22D1005421CCB6C0C
30,02011A1AFF4C000C0E00BB07AD28A12E1F1D43FC5145231005421CCB6C0C
30,02011A1AFF4C000C0E00BC079B47D94D6D940446E010801005421CCB6C0C
30,02011A1AFF4C000C0E00BD078EADB06F412C9B0AA274451005421CCB6C0C
30,02011A1AFF4C000C0E00BE073F3E74C4F4F5D495F5EAE01005421CCB6C0C
30,02011A1AFF4C000C0E00BF075DF3DA394F2B3DB4E4D0AF1005421CCB6C0C
30,02011A1AFF4C000C0E00C00785E20B7A05787D573244841005421CCB6C0C
30,02011A1AFF4C000C0E00CB3420D11ABE024EB4B0E69BE910054F1C625EDC
30,02011A1AFF4C000C0E00D4342AA0E303A099E372F413A110052D18F53BB4
30,02011A1AFF4C000C0E00D534DA3747BCE3532D51ABEDEF10052D18F53BB4
30,02011A1AFF4C000C0E00F1301911B72CE132DA578E21CE10052C98744AFE
30,02011A1AFF4C000C0E08C107115033C293FCEB67A5DB331005421CCB6C0C
30,02011A1AFF4C000C0E08C20720D0E0A8A457C8841A43C01005421CCB6C0C
31,02010403025AFD17165AFD13F3050376AA23EF9B46999BA5000000838D4F39
31,02010403025AFD17165AFD13F4050376AA23EF9B46999BA5000000F3506AA9
